-1.75379,0.999704
-3.36739,1.75409
-4.69668,-0.728629
-2.01711,4.38756
-0.807323,3.94275
0.816885,0.184045
-3.35528,-0.450887
1.45373,-1.44747
-1.00008,-3.89216
-1.04285,2.12107
-1.92176,2.59986
-4.3424,1.15861
1.56737,4.59029
0.973475,1.19093
-2.85659,-0.491267
-2.28011,-0.521469
2.61662,1.66985
-2.80351,-3.33459
0.329057,1.0861
1.16554,-1.77057
-3.27561,2.73501
-0.525946,2.64992
-1.98296,-3.28878
-4.29023,2.47911
-1.30067,-4.05443
-2.55726,0.752732
-3.41211,2.17742
0.908902,3.16286
-1.80951,1.54938
-1.33685,0.567066
-0.783348,2.53136
0.762735,-1.37314
2.40509,-3.49804
1.30258,-3.88321
-1.64184,-1.31014
0.705802,-2.54119
-3.42518,-0.323422
-1.06602,4.53796
-4.02375,0.844231
-0.510529,-2.75513
-2.62673,3.8613
0.632666,-4.39905
-2.89313,-2.74825
-0.119967,-2.93349
-4.47618,-0.864083
-4.26469,-0.229821
-3.71823,-3.27285
-1.38554,0.965243
0.607403,-0.946151
-2.51414,2.20474
0.332042,-3.99864
0.969859,3.82948
-3.52918,0.151606
-3.41462,-2.69836
-0.750981,-0.693255
-1.05418,-4.60543
-0.77833,3.19751
-2.8284,1.53145
1.48046,4.16991
-2.28919,2.10641
2.02848,-3.38352
-1.71021,1.65748
-2.7069,-1.10703
1.61718,2.63169
-3.13333,3.7625
3.30471,3.07357
-3.47531,0.222901
0.786145,-1.91704
4.77441,1.05436
-2.66061,-1.96907
-4.29305,-1.58545
0.533897,-0.129059
-4.37081,1.33982
-3.78126,-1.49654
-3.76992,-1.28957
0.664054,-2.00571
-4.86522,0.0898582
-3.37935,-2.47163
-1.67316,-0.535057
-3.83641,-3.11188
-1.35353,2.56922
1.02256,-3.6259
-4.33485,-1.90962
-3.24341,-1.91731
-0.851315,-4.65938
-3.74893,-1.40518
-3.15595,0.233881
-4.82573,-0.116303
0.634806,0.4465
-2.10957,3.97403
-2.54445,3.65068
-3.21399,-2.11666
-3.89625,1.66327
0.276232,3.18999
-1.34381,-4.69108
2.52129,4.13694
-3.34582,2.07692
-1.57841,-4.18804
0.606848,-3.60439
-2.96807,1.15222
-1.87874,2.04351
-1.12611,-3.41124
3.10272,-2.56181
-1.24321,-4.38665
1.10914,1.10892
-3.67736,-1.01444
3.93191,2.61461
-3.50932,0.305876
0.246266,-1.99461
1.2627,4.49843
1.41792,4.7056
2.55723,-3.78789
-0.518702,4.85812
3.35656,-3.12107
-3.38692,3.02953
-2.15968,-2.74582
2.52622,1.69729
-0.276594,-3.1283
-2.95269,-3.11327
3.08408,3.6743
-0.358607,-2.0697
0.0832731,2.88397
-0.9235,-0.777923
-0.936048,0.0301689
1.2543,-2.00854
1.60959,-0.855837
0.682387,-1.58495
0.967316,3.00037
