1.00345,1.00275,-0.0174404
0.987812,1.00648,-0.00541638
0.990877,1.00593,0.00255792
0.987302,1.00391,-0.00438682
0.995167,1.01345,-0.00938526
1.00527,1.02285,-0.00789436
1.00715,1.01756,-0.0135088
1.03018,1.01553,-0.013529
1.03299,1.01875,-0.00982787
1.03416,1.01654,0.00231593
1.03206,1.00513,0.00118945
1.01288,1.00681,0.00251893
1.00985,1.00173,0.010267
1.01938,0.996853,0.00692036
1.02149,0.989068,0.0068909
1.01631,0.998967,0.00785631
1.01514,0.998463,0.00236729
1.0118,1.00168,-0.00126296
1.00407,0.998185,0.00322674
1.00279,0.996165,0.0073385
1.00251,0.999406,0.010286
1.00841,0.999287,0.0132481
1.00694,1.00671,0.014344
1.00995,1.0068,0.0110298
1.0112,1.00638,0.00661116
1.01608,1.00716,0.00733456
1.01071,1.00561,0.00685075
1.01002,0.999382,0.0101925
1.01357,0.998972,0.00707549
1.01592,0.99773,0.00792346
1.01281,0.990554,0.00754603
1.00893,0.98891,0.0100887
1.01223,0.992437,0.00420545
1.01391,0.991912,0.000684541
1.01107,0.987679,0.00300387
1.00946,0.993186,0.00237574
1.00805,0.993094,-0.00188611
1.00033,0.993625,-0.00345283
1.00117,0.994468,-0.0060492
1.00216,0.994689,-0.00575621
1.00241,0.989081,-0.00490434
1.00027,0.985775,-0.00331855
1.00263,0.985215,-0.00614436
1.00612,0.988574,-0.00798073
1.00634,0.990165,-0.00797174
1.009,0.98544,-0.00935258
1.00848,0.97828,-0.00981628
1.00815,0.974606,-0.00918802
1.0098,0.975219,-0.0079639
1.01014,0.979026,-0.00739066
1.01096,0.983722,-0.0049394
1.00928,0.981382,-0.00458788
1.00965,0.982779,-0.00334281
1.01069,0.981382,-0.00235828
1.00628,0.976183,-0.00495411
1.00316,0.972409,-0.00383113
1.00524,0.97621,-0.00219736
1.00692,0.979129,-0.00378674
1.00466,0.97768,-0.00470205
1.00603,0.976597,-0.00345082
1.00215,0.979644,-0.00281932
1.00018,0.977284,0.00252239
1.00094,0.980889,0.0035223
1.00276,0.981121,0.00401936
1.00403,0.982943,0.00318658
1.00175,0.986072,0.00313303
0.996402,0.992917,0.00468993
1.00069,0.994909,0.00398325
1.00187,0.995942,0.00459845
1.0004,0.993749,0.00548692
0.995815,0.997148,0.00692512
0.995396,0.997522,0.00309131
0.996567,0.997975,0.00579503
0.998756,0.995538,0.00755032
0.997655,0.999475,0.00832017
0.998894,0.996375,0.00693854
1.00202,0.998864,0.00896111
1.00447,1.00039,0.00976415
1.00185,0.999241,0.00818403
1.00212,1.00009,0.00833574
1.00148,0.999526,0.00769339
1.00085,1.00334,0.00704414
0.999972,1.00537,0.00531883
0.996944,1.00724,0.0046878
0.999431,1.00697,0.00371875
1.00148,1.00586,0.00344441
1.00016,1.00529,0.00459265
0.999081,1.00781,0.00430511
0.996796,1.01377,0.00476308
1.00008,1.01577,0.00509925
1.00443,1.01493,0.00186151
1.00779,1.01326,-0.000181535
1.01052,1.01158,0.000405519
1.00991,1.01108,-0.00015621
1.01262,1.01089,-0.000171263
1.01612,1.01204,0.000721654
1.0157,1.01198,0.00140302
1.0145,1.0116,-0.00132299
1.01331,1.01119,-0.00135738
1.01277,1.01461,0.000906341
1.01232,1.01626,0.000358967
1.00977,1.01888,-0.00134619
1.01067,1.01894,-3.87659e-05
1.01188,1.01895,-0.00180513
1.01106,1.01625,-0.00104981
1.007,1.01574,-0.00120917
1.00433,1.01289,-0.00402282
1.00096,1.01314,-0.00405952
0.998844,1.01457,-0.00627458
0.998734,1.01365,-0.00706299
0.996441,1.01389,-0.0105231
0.997758,1.01381,-0.0109576
0.995818,1.01308,-0.00931565
0.998082,1.01189,-0.0109103
1.00069,1.0133,-0.0116797
1.00199,1.0123,-0.0132282
1.00273,1.01138,-0.0133893
0.99938,1.01377,-0.0144921
0.999863,1.01409,-0.0157011
0.997417,1.01321,-0.0175509
0.995097,1.01207,-0.0189097
0.997566,1.00925,-0.0181381
0.997779,1.01173,-0.0196812
0.999395,1.01132,-0.0188067
0.998743,1.01139,-0.018553
0.998046,1.00756,-0.0186441
0.998707,1.01021,-0.0173383
0.998011,1.01113,-0.0179117
0.998575,1.01157,-0.0187756
0.998609,1.0126,-0.0187873
0.99931,1.01432,-0.0224428
0.999129,1.01106,-0.0230751
1.00047,1.01266,-0.0231859
1.00118,1.01105,-0.0218849
0.999091,1.01145,-0.0221497
0.998721,1.00892,-0.0225057
1.00126,1.01061,-0.0239624
1.00352,1.01281,-0.0239248
1.00117,1.01206,-0.0228992
1.00198,1.01195,-0.0234881
1.00189,1.01205,-0.0233222
1.00046,1.01435,-0.022591
0.999221,1.01259,-0.0225396
1.0002,1.01307,-0.0218254
1.00174,1.01425,-0.0230148
1.00243,1.01229,-0.0241402
1.00077,1.0118,-0.0235541
1.00054,1.01038,-0.0235351
0.997625,1.0115,-0.0224514
0.997618,1.01218,-0.0235092
0.996938,1.00792,-0.0240603
0.99886,1.00537,-0.0237648
1.00049,1.00441,-0.0248502
1.0022,1.00406,-0.0245614
1.00121,1.0017,-0.0244538
1.00354,1.00245,-0.0247802
1.00499,1.00186,-0.023979
1.00251,1.00063,-0.0254658
1.00145,1.00128,-0.0234118
0.998896,1.00251,-0.0225754
0.998135,1.0041,-0.0223713
1.0012,1.00275,-0.0215092
1.00008,1.00425,-0.0208175
0.999211,1.00427,-0.0189395
0.998959,1.00269,-0.020832
1.00118,1.00159,-0.0196833
1.00261,1.00259,-0.0204976
1.00348,1.00454,-0.0191951
1.00264,1.00219,-0.0181758
1.0025,1.00312,-0.0181465
1.00552,1.00173,-0.0201139
1.00406,1.0029,-0.0200762
1.00229,1.00132,-0.0199133
1.00548,1.00019,-0.0194911
1.00705,1.0014,-0.0201044
1.00517,1.00067,-0.0205923
1.00393,1.00069,-0.0190613
1.00137,0.998421,-0.0186195
1.00004,0.996592,-0.0176045
0.998518,0.997478,-0.0178991
0.996957,0.997431,-0.0180769
0.997808,1.00015,-0.0182023
0.995898,0.998113,-0.0178892
0.993753,0.999959,-0.0173985
0.993071,0.999579,-0.0171456
0.992635,0.999516,-0.0183155
0.991251,1.00058,-0.0194358
0.988348,1.00143,-0.0186346
0.987762,1.00301,-0.0175936
0.987339,1.00273,-0.0178976
0.9888,1.00347,-0.0179186
0.989776,0.999773,-0.018636
0.9898,1.00149,-0.0194139
0.990343,1.00098,-0.0197425
0.990735,1.00232,-0.0195464
0.9904,1.00345,-0.0212263
0.989487,1.00182,-0.020272
0.990898,1.00143,-0.019841
0.992269,1.00245,-0.0198382
0.990084,1.00262,-0.0197754
0.991573,1.00176,-0.0180467
0.992411,0.999335,-0.0171756
0.992139,1,-0.0167117
