   3.00000E-02   9.58000E+04   3.88625E-16   3.02493E+02   4.43553E+00  -4.21550E+05   5.13895E-22
   9.00000E-02   9.99667E+04   4.04002E-16   2.99689E+02   8.26499E+00  -7.51975E+05   5.39228E-22
   1.50000E-01   1.00000E+05   4.02481E-16   2.99867E+02   2.49173E+00  -2.54185E+05   5.36879E-22
   2.10000E-01   1.00383E+05   4.03168E-16   2.99459E+02   7.30935E+00  -2.22802E+05   5.38528E-22
   2.70000E-01   9.77500E+04   3.95931E-16   3.01325E+02   8.92571E+00  -5.09918E+05   5.25587E-22
   3.30000E-01   1.00050E+05   4.06054E-16   3.01478E+02   8.55123E+00  -4.62988E+05   5.38752E-22
   3.90000E-01   1.02267E+05   4.09653E-16   2.97274E+02   1.95738E+00   1.94538E+05   5.51213E-22
   4.50000E-01   1.01350E+05   4.14975E-16   3.04150E+02   3.78688E+00   3.80686E+05   5.45751E-22
   5.10000E-01   9.94833E+04   3.96677E-16   2.95969E+02   6.56850E+00  -6.49386E+04   5.36106E-22
   5.70000E-01   9.97333E+04   4.05743E-16   3.00210E+02   3.65676E+00  -3.40687E+05   5.40611E-22
   6.30000E-01   1.02600E+05   4.05655E-16   2.93968E+02   5.49328E+00  -5.53479E+05   5.51972E-22
   6.90000E-01   9.98500E+04   4.01204E-16   2.99791E+02   9.05591E+00  -7.25114E+05   5.35311E-22
   7.50000E-01   1.02083E+05   4.14571E-16   3.02342E+02   6.22419E+00  -1.47969E+05   5.48480E-22
   8.10000E-01   9.97333E+04   4.01198E-16   2.98843E+02   9.11065E+00  -3.70833E+05   5.37000E-22
   8.70000E-01   1.00167E+05   4.01937E-16   2.98175E+02   5.85337E+00   4.65582E+05   5.39195E-22
   9.30000E-01   9.96333E+04   4.07777E-16   3.05713E+02   3.87958E+00   4.39680E+05   5.33542E-22
   9.90000E-01   9.87250E+04   3.96856E-16   2.99376E+02   1.64417E+01   1.38062E+06   5.30243E-22
