   3.00000E-02   8.61833E+04   6.86847E-16   5.93974E+02   4.20016E+00   1.26600E+05   4.62543E-22
   9.00000E-02   8.94500E+04   7.18154E-16   5.96272E+02   8.29400E+00  -8.11808E+04   4.81762E-22
   1.50000E-01   8.91667E+04   7.17940E-16   5.99162E+02   3.98480E+00  -3.53963E+04   4.79296E-22
   2.10000E-01   9.23000E+04   7.09989E-16   5.74329E+02   7.89572E+00  -7.82711E+05   4.94482E-22
   2.70000E-01   9.32000E+04   6.87280E-16   5.49952E+02   5.53769E+00  -4.95400E+05   4.99884E-22
   3.30000E-01   9.48500E+04   6.98047E-16   5.49407E+02   7.26110E+00  -4.58532E+05   5.08218E-22
   3.90000E-01   9.80833E+04   6.86348E-16   5.20769E+02   1.75996E+01  -1.74496E+06   5.27181E-22
   4.50000E-01   9.82833E+04   6.72999E-16   5.05630E+02   2.08041E+01  -1.99111E+06   5.32405E-22
   5.10000E-01   1.00917E+05   6.66301E-16   4.92282E+02   1.73323E+01  -1.75498E+06   5.41398E-22
   5.70000E-01   1.03050E+05   6.64925E-16   4.79368E+02   2.32028E+01  -1.85022E+06   5.54835E-22
   6.30000E-01   1.04033E+05   6.76415E-16   4.81171E+02   1.02523E+01  -1.13180E+06   5.62308E-22
   6.90000E-01   1.05283E+05   6.64627E-16   4.69986E+02   1.48200E+01  -1.49337E+06   5.65658E-22
   7.50000E-01   1.06467E+05   6.70991E-16   4.65510E+02   1.31617E+01  -1.12547E+06   5.76564E-22
   8.10000E-01   1.10283E+05   6.68371E-16   4.50293E+02   1.25297E+01  -1.11428E+06   5.93720E-22
   8.70000E-01   1.10067E+05   6.58066E-16   4.44821E+02   1.04810E+00   3.96385E+04   5.91758E-22
   9.30000E-01   1.12767E+05   6.72096E-16   4.41473E+02   5.83795E+00   4.28541E+05   6.08957E-22
   9.90000E-01   1.08425E+05   6.42599E-16   4.38825E+02   8.65315E+00   4.11308E+05   5.85745E-22
