   3.00000E-02   9.80333E+04   3.98360E-16   3.02106E+02   1.35571E+01  -1.22162E+06   5.27445E-22
   9.00000E-02   9.89667E+04   4.00379E-16   3.00350E+02   5.36447E+00   5.80685E+05   5.33216E-22
   1.50000E-01   9.92000E+04   3.94933E-16   2.98109E+02   6.84105E+00  -3.47098E+05   5.29917E-22
   2.10000E-01   1.00933E+05   4.09041E-16   3.01608E+02   8.44612E+00   1.93355E+05   5.42480E-22
   2.70000E-01   1.00150E+05   4.02928E-16   2.97215E+02   2.24591E+00  -2.91890E+05   5.42270E-22
   3.30000E-01   1.01167E+05   4.19727E-16   3.08886E+02   2.69780E+00   2.63668E+05   5.43536E-22
   3.90000E-01   1.02350E+05   4.14448E-16   3.01530E+02   1.26625E+01  -1.16666E+06   5.49793E-22
   4.50000E-01   1.01917E+05   4.08129E-16   2.97250E+02   6.01207E+00   1.91253E+05   5.49207E-22
   5.10000E-01   9.71167E+04   3.90047E-16   2.98241E+02   3.39039E+00  -2.62273E+05   5.23131E-22
   5.70000E-01   1.01167E+05   4.04618E-16   2.97992E+02   3.75487E+00   2.21439E+05   5.43127E-22
   6.30000E-01   9.98000E+04   4.01191E-16   2.98278E+02   1.84610E+00  -1.03035E+05   5.38008E-22
   6.90000E-01   9.87333E+04   3.98425E-16   2.99131E+02   7.76563E+00  -3.38831E+05   5.32777E-22
   7.50000E-01   9.99833E+04   4.06016E-16   3.00978E+02   2.34043E+00  -3.38017E+05   5.39595E-22
   8.10000E-01   9.96167E+04   3.98969E-16   2.97738E+02   6.21393E+00  -6.63268E+05   5.36000E-22
   8.70000E-01   1.00083E+05   4.08767E-16   3.02948E+02   5.63936E+00   5.07463E+05   5.39719E-22
   9.30000E-01   1.01117E+05   4.08107E-16   2.99672E+02   2.30709E+00  -2.03896E+05   5.44738E-22
   9.90000E-01   9.95000E+04   3.94756E-16   2.95845E+02   1.63791E+01   1.05627E+06   5.33733E-22
