   1.00000E-02   7.05200E+05   2.34725E+09   3.38221E+03   7.57507E-01  -4.62197E+05   3.08444E+01
   3.00000E-02   6.84900E+05   2.32547E+09   3.45358E+03   2.86260E+00   1.79478E+06   2.99268E+01
   5.00000E-02   6.96200E+05   2.38030E+09   3.51868E+03   5.40947E+00   3.42680E+06   3.00655E+01
   7.00000E-02   6.91600E+05   2.42058E+09   3.60160E+03   7.67043E+00   5.06667E+06   2.98704E+01
   9.00000E-02   6.77800E+05   2.37539E+09   3.62119E+03   7.32736E+00   5.04845E+06   2.91542E+01
   1.10000E-01   6.75600E+05   2.37387E+09   3.61996E+03   9.34404E+00   6.27094E+06   2.91454E+01
   1.30000E-01   6.52300E+05   2.29622E+09   3.66294E+03   9.76932E+00   6.39333E+06   2.78612E+01
   1.50000E-01   6.64800E+05   2.39749E+09   3.75573E+03   1.21697E+01   8.15040E+06   2.83713E+01
   1.70000E-01   6.49900E+05   2.35964E+09   3.81152E+03   1.38189E+01   9.20598E+06   2.75147E+01
   1.90000E-01   6.52000E+05   2.34481E+09   3.76825E+03   1.48708E+01   9.68487E+06   2.76557E+01
   2.10000E-01   6.46500E+05   2.35500E+09   3.85405E+03   1.65615E+01   1.09160E+07   2.71575E+01
   2.30000E-01   6.30300E+05   2.28324E+09   3.91589E+03   1.86623E+01   1.17512E+07   2.59142E+01
   2.50000E-01   6.42200E+05   2.29246E+09   3.90196E+03   2.17026E+01   1.39290E+07   2.61118E+01
   2.70000E-01   6.34000E+05   2.37048E+09   4.05361E+03   2.17613E+01   1.37793E+07   2.59903E+01
   2.90000E-01   6.31700E+05   2.32942E+09   4.01989E+03   2.29377E+01   1.44727E+07   2.57544E+01
   3.10000E-01   6.36300E+05   2.38489E+09   4.13972E+03   2.43125E+01   1.53960E+07   2.56044E+01
   3.30000E-01   6.29300E+05   2.32687E+09   4.12066E+03   2.64272E+01   1.64612E+07   2.50970E+01
   3.50000E-01   6.28200E+05   2.33926E+09   4.22678E+03   2.79469E+01   1.75167E+07   2.45972E+01
   3.70000E-01   6.34700E+05   2.33384E+09   4.20688E+03   2.99656E+01   1.90364E+07   2.46564E+01
   3.90000E-01   6.37500E+05   2.38277E+09   4.30292E+03   3.08221E+01   1.96506E+07   2.46114E+01
   4.10000E-01   6.28500E+05   2.32269E+09   4.34688E+03   3.28245E+01   2.07707E+07   2.37482E+01
   4.30000E-01   6.29700E+05   2.33047E+09   4.34806E+03   3.35100E+01   2.11633E+07   2.38213E+01
   4.50000E-01   6.35100E+05   2.37102E+09   4.44141E+03   3.53637E+01   2.25530E+07   2.37263E+01
   4.70000E-01   6.22900E+05   2.26856E+09   4.38936E+03   3.64259E+01   2.27660E+07   2.29702E+01
   4.90000E-01   6.22300E+05   2.33277E+09   4.58925E+03   3.85500E+01   2.39216E+07   2.25916E+01
   5.10000E-01   6.23500E+05   2.34247E+09   4.71905E+03   4.14098E+01   2.57256E+07   2.20616E+01
   5.30000E-01   6.28500E+05   2.36524E+09   4.74047E+03   4.20318E+01   2.63664E+07   2.21753E+01
   5.50000E-01   6.10900E+05   2.28495E+09   4.77383E+03   4.34413E+01   2.64641E+07   2.12729E+01
   5.70000E-01   6.13100E+05   2.30884E+09   4.92175E+03   4.55640E+01   2.78041E+07   2.08493E+01
   5.90000E-01   6.14200E+05   2.25653E+09   4.91267E+03   4.79178E+01   2.93468E+07   2.04146E+01
   6.10000E-01   6.09800E+05   2.27021E+09   4.95446E+03   4.77060E+01   2.92004E+07   2.03651E+01
   6.30000E-01   6.13300E+05   2.27568E+09   5.01215E+03   4.90713E+01   2.99758E+07   2.01793E+01
   6.50000E-01   6.14700E+05   2.27725E+09   5.11024E+03   5.11777E+01   3.15672E+07   1.98056E+01
   6.70000E-01   6.07200E+05   2.28334E+09   5.30135E+03   5.34613E+01   3.24299E+07   1.91426E+01
   6.90000E-01   6.20400E+05   2.29250E+09   5.25907E+03   5.42959E+01   3.36067E+07   1.93739E+01
   7.10000E-01   6.14800E+05   2.33944E+09   5.38343E+03   5.45632E+01   3.36206E+07   1.93139E+01
   7.30000E-01   6.07200E+05   2.29856E+09   5.53642E+03   5.75674E+01   3.49038E+07   1.84520E+01
   7.50000E-01   6.18500E+05   2.29391E+09   5.50621E+03   5.83524E+01   3.62261E+07   1.85158E+01
   7.70000E-01   6.14600E+05   2.26648E+09   5.57173E+03   5.94896E+01   3.66664E+07   1.80792E+01
   7.90000E-01   5.98900E+05   2.26247E+09   5.84513E+03   6.26943E+01   3.75086E+07   1.72030E+01
   8.10000E-01   6.00100E+05   2.25496E+09   5.94073E+03   6.45884E+01   3.86101E+07   1.68701E+01
   8.30000E-01   6.12400E+05   2.33097E+09   5.98141E+03   6.45879E+01   3.96896E+07   1.73201E+01
   8.50000E-01   6.22600E+05   2.32599E+09   6.01196E+03   6.58909E+01   4.10863E+07   1.71953E+01
   8.70000E-01   6.09300E+05   2.23091E+09   6.08525E+03   6.83676E+01   4.16194E+07   1.62938E+01
   8.90000E-01   6.18100E+05   2.29527E+09   6.21453E+03   6.93794E+01   4.29697E+07   1.64151E+01
   9.10000E-01   5.95900E+05   2.20671E+09   6.30474E+03   7.07677E+01   4.22070E+07   1.55559E+01
   9.30000E-01   6.09800E+05   2.27689E+09   6.44819E+03   7.24703E+01   4.41404E+07   1.56936E+01
   9.50000E-01   6.11800E+05   2.25744E+09   6.47188E+03   7.31275E+01   4.47079E+07   1.55026E+01
   9.70000E-01   6.10800E+05   2.33164E+09   6.78187E+03   7.58953E+01   4.65615E+07   1.52802E+01
   9.90000E-01   6.06800E+05   2.27214E+09   6.82959E+03   7.72578E+01   4.68413E+07   1.47862E+01
   1.01000E+00   6.08300E+05   2.20088E+09   6.74370E+03   7.78370E+01   4.73440E+07   1.45049E+01
   1.03000E+00   6.10200E+05   2.27293E+09   6.95866E+03   7.91220E+01   4.82869E+07   1.45170E+01
   1.05000E+00   6.17600E+05   2.26879E+09   7.03870E+03   8.08945E+01   4.99941E+07   1.43258E+01
   1.07000E+00   6.13000E+05   2.29369E+09   7.19461E+03   8.22253E+01   5.05156E+07   1.41692E+01
   1.09000E+00   6.14100E+05   2.35175E+09   7.41114E+03   8.32694E+01   5.10869E+07   1.41034E+01
   1.11000E+00   6.15500E+05   2.31869E+09   7.45845E+03   8.47787E+01   5.21170E+07   1.38169E+01
   1.13000E+00   6.22500E+05   2.36143E+09   7.57428E+03   8.58362E+01   5.32959E+07   1.38564E+01
   1.15000E+00   6.18500E+05   2.42820E+09   7.75909E+03   8.60691E+01   5.32136E+07   1.39088E+01
   1.17000E+00   6.20200E+05   2.48458E+09   7.78990E+03   8.55341E+01   5.31621E+07   1.41755E+01
   1.19000E+00   7.66400E+05   5.49423E+09   8.87630E+03   5.64685E+01   4.10711E+07   2.75101E+01
   1.21000E+00   1.16600E+06   1.18584E+10   1.02268E+04   5.44865E+00   5.59721E+06   5.15352E+01
   1.23000E+00   1.29890E+06   1.36960E+10   1.06206E+04   6.02413E+00  -8.07867E+06   5.73144E+01
