   1.00000E-02   1.63580E+06   1.52146E+10   9.27871E+03   1.24629E+00  -2.10112E+06   7.28770E+01
   3.00000E-02   1.64120E+06   1.57081E+10   9.57444E+03   4.36760E-01  -8.98979E+05   7.29170E+01
   5.00000E-02   1.60560E+06   1.58088E+10   9.84368E+03   1.47127E+00   2.04574E+05   7.13773E+01
   7.00000E-02   1.61520E+06   1.57518E+10   9.72932E+03   2.73711E+00  -1.47754E+06   7.19558E+01
   9.00000E-02   1.60140E+06   1.58829E+10   9.91108E+03   2.01353E+00  -3.57750E+06   7.12241E+01
   1.10000E-01   1.57820E+06   1.57125E+10   9.97003E+03   8.85838E-01   4.64686E+05   7.00431E+01
   1.30000E-01   1.59880E+06   1.58721E+10   9.91149E+03   7.80295E-01  -7.93096E+05   7.11728E+01
   1.50000E-01   1.59620E+06   1.60807E+10   1.00641E+04   2.27310E+00  -3.14945E+06   7.10143E+01
   1.70000E-01   1.59640E+06   1.59462E+10   9.98980E+03   1.40723E+00  -7.72373E+05   7.09443E+01
   1.90000E-01   1.58530E+06   1.60193E+10   1.01033E+04   2.69334E+00  -4.29170E+06   7.04687E+01
   2.10000E-01   1.59980E+06   1.58983E+10   9.93708E+03   2.70886E+00  -3.78113E+06   7.11065E+01
   2.30000E-01   1.59680E+06   1.59965E+10   1.00155E+04   4.00586E-01   4.66470E+05   7.09859E+01
   2.50000E-01   1.57790E+06   1.55586E+10   9.86300E+03   9.45442E-01  -7.99288E+05   7.01097E+01
   2.70000E-01   1.57270E+06   1.58251E+10   1.00688E+04   1.25214E+00  -1.63845E+06   6.98531E+01
   2.90000E-01   1.57770E+06   1.55621E+10   9.84337E+03   1.92796E+00  -3.19923E+06   7.02656E+01
   3.10000E-01   1.61050E+06   1.59262E+10   9.89539E+03   2.33696E+00  -3.63833E+06   7.15313E+01
   3.30000E-01   1.61430E+06   1.60272E+10   9.90802E+03   2.53763E+00   1.52218E+06   7.18933E+01
   3.50000E-01   1.59890E+06   1.56765E+10   9.78162E+03   7.92915E-01  -1.31278E+06   7.12287E+01
   3.70000E-01   1.58470E+06   1.56847E+10   9.89213E+03   8.78278E-01  -1.47062E+06   7.04698E+01
   3.90000E-01   1.59550E+06   1.59148E+10   9.97190E+03   1.76085E+00   7.08673E+05   7.09317E+01
   4.10000E-01   1.61620E+06   1.62985E+10   1.00375E+04   2.19736E+00   3.61602E+06   7.21676E+01
