2,15.2738,0.794778
6,36.8428,0.61046
10,50.5985,1.10909
14,59.8365,1.58999
18,64.1179,2.46573
22,67.8981,2.43169
26,71.7057,2.34702
30,74.3024,2.23613
34,76.5842,2.95808
38,80.3718,3.71358
42,82.7156,4.00554
46,83.055,4.36608
50,83.1285,5.27962
54,83.5687,5.54946
58,82.9182,5.31885
62,83.1808,5.00348
66,83.6798,4.18217
70,83.6764,3.40247
74,83.9344,3.98332
78,84.9193,4.29411
82,84.8024,3.18774
86,84.4315,3.28192
90,85.7206,3.51266
94,86.9057,3.47283
98,87.2898,4.05571
102,88.1402,4.0588
106,87.5758,4.1326
110,86.9206,4.15309
114,87.9717,3.22684
118,87.4304,3.68687
122,88.3183,3.64392
126,90.4397,3.04034
130,89.9976,3.36372
134,90.2946,3.24418
138,91.9883,3.36341
142,93.6841,2.52385
146,93.141,2.33708
150,91.7264,2.67598
154,91.3347,2.66663
158,94.4377,2.77671
162,91.9018,3.07686
166,88.6733,3.19874
170,87.8661,3.19523
174,91.8505,2.85518
178,90.2003,2.70137
182,89.5878,2.95017
186,90.2259,2.7341
190,91.1952,2.676
194,93.0313,2.19151
198,92.6543,2.05878
