2,16.0815,0.192929
6,37.86,0.3098
10,50.1864,0.36773
14,58.3918,0.407891
18,63.7796,0.431742
22,67.735,0.484575
26,70.7106,0.52175
30,73.2399,0.520997
34,75.5718,0.502939
38,77.3916,0.51949
42,78.4099,0.556412
46,79.6666,0.585687
50,80.831,0.599718
54,82.1294,0.599937
58,82.9656,0.655061
62,83.3033,0.663236
66,83.9857,0.659765
70,84.6621,0.651675
74,85.5384,0.679058
78,85.8924,0.685852
82,86.5564,0.719605
86,86.9742,0.734231
90,87.5143,0.750177
94,88.5215,0.765442
98,89.1213,0.738055
102,89.6845,0.757917
106,90.5476,0.745611
110,91.3838,0.76201
114,91.6992,0.769129
118,91.7891,0.782827
122,92.2135,0.78688
126,92.3842,0.819092
130,92.6575,0.791077
134,93.0563,0.797387
138,93.4637,0.80954
142,93.8762,0.819624
146,94.1803,0.815945
150,94.6353,0.888939
154,95.0041,0.920331
158,94.8828,0.950835
162,95.3708,0.955224
166,95.3656,0.936632
170,95.3765,0.936036
174,95.7713,0.931492
178,95.9316,0.927602
182,96.4905,0.974813
186,96.461,0.976512
190,96.0623,0.988594
194,96.1703,0.98741
198,96.0905,0.952299
