   8.3413738E-01     1.7184890E-02  
   8.3436159E-01     1.6678817E-02  
   8.3438489E-01     1.6123733E-02  
   8.3392739E-01     1.6093575E-02  
   8.3397881E-01     1.5184533E-02  
