0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.0206491 0.0308264 0.00367142 0.0352792 0.0230849 0.0546726 0.0572058 0.0354917 0.0300616 0.078962 0.102519 0.0740567 0.107284 0.0906402 0.0549773 0.0893746 0.0740321 0.0613316 0.0898093 0.079466 0.0250905 0.0252074 0.085562 0.0854509 0.0629403 0.0146894 0.0285497 0.0159446 0.0194145 0 
0 0.020474 0.0136427 0.0372664 0.0464277 0.0245583 0.040319 0.0402929 0.182898 0.0945348 0.0773486 0.167316 0.132236 0.16086 0.157817 0.198364 0.1099 0.170043 0.138581 0.207764 0.235093 0.229665 0.129273 0.0997644 0.041588 0.0361394 0.0244432 0.0317292 0.0186157 0.00469488 0 
0 0.0199163 0.0692462 0.0301213 0.0131747 0.0741327 0.0451141 0.0723987 0.1436 0.0246334 0.214794 0.195262 0.242277 0.239852 0.221208 0.267808 0.28051 0.190903 0.230357 0.169408 0.215041 0.197294 0.0401685 0.0532506 0.0227091 0.00356458 0.000694013 0.0573654 0.0174434 0.00989623 0 
0 0.0477862 0.0268009 0.10582 0.112209 0.0304644 0.127184 0.119918 0.11139 0.216775 0.228786 0.253061 0.348582 0.186785 0.319799 0.22048 0.33148 0.407741 0.353795 0.296614 0.360976 0.108184 0.0288612 0.172611 0.0637723 0.0167906 0.0162337 0.00163135 0.0399623 0.0365807 0 
0 0.00529243 0.0149584 0.0899448 0.0178908 0.0607041 0.0840221 0.256281 0.126922 0.234993 0.119921 0.366854 0.320662 0.371361 0.309482 0.399167 0.387401 0.33783 0.231493 0.230836 0.353182 0.287721 0.274699 0.0800222 0.19067 0.0488637 0.0793302 0.0474489 0.0450036 0.0516657 0 
0 0.0206321 0.110351 0.0153207 0.0310352 0.0305051 0.102942 0.177478 0.0429309 0.254667 0.133484 0.198008 0.413601 0.290858 0.414828 0.378381 0.386932 0.512724 0.351175 0.370835 0.296075 0.159644 0.194221 0.000390453 0.0422642 0.0128815 0.0110203 0.0412874 0.0383603 0.00898207 0 
0 0.0202156 0.0886083 0.096382 0.00590964 0.0480049 0.0195866 0.0808253 0.0415034 0.101103 0.0604186 0.308192 0.463452 0.340593 0.434267 0.441396 0.330138 0.451085 0.481133 0.448519 0.232592 0.107711 0.0324025 0.0152804 0.0531649 0.00839283 0.171867 0.00314312 0.0479011 0.0402908 0 
0 0.0506763 0.0952105 0.0568751 0.165688 0.131654 0.0971878 0.0368852 0.280208 0.2046 0.145046 0.112385 0.122535 0.452947 0.470477 0.556188 0.36578 0.444903 0.370575 0.176998 0.379738 0.216266 0.0247778 0.215001 0.013362 0.141998 0.117457 0.163941 0.0626599 0.0344877 0 
0 0.0186252 0.108426 0.128387 0.124471 0.200172 0.0647791 0.0114033 0.198935 0.306019 0.102688 0.184991 0.295565 0.201818 0.661772 0.440274 0.290362 0.163011 0.325296 0.26663 0.263765 0.0777848 0.146173 0.0574302 0.0658904 0.19949 0.106685 0.164428 0.133086 0.0845623 0 
0 0.077504 0.0822453 0.23319 0.176152 0.0611047 0.042352 0.40667 0.141637 0.168741 0.0472264 0.129705 0.290511 0.0699026 0.539272 0.365647 0.352211 0.0964356 0.140523 0.0262549 0.0827006 0.12043 0.0446102 0.231794 0.0288724 0.237931 0.207832 0.0440916 0.169477 0.0760885 0 
