-0 0.104528 0.207912 0.309017 0.406737 0.5 0.587785 0.669131 0.743145 0.809017 0.866025 0.913545 0.951057 0.978148 0.994522 1 0.994522 0.978148 0.951057 0.913545 0.866025 0.809017 0.743145 0.669131 0.587785 0.5 0.406737 0.309017 0.207912 0.104528 -0 
-0.104528 -0.0212604 0.132056 0.1964 0.330281 0.408215 0.524274 0.604807 0.653862 0.711274 0.814464 0.883213 0.890384 0.949322 0.948203 0.917716 0.946888 0.915974 0.877517 0.870321 0.814753 0.706062 0.643318 0.632895 0.554787 0.44782 0.280087 0.171335 0.0851482 -0.0201003 -0.104528 
-0.207912 -0.0832175 -0.0161201 0.132272 0.234457 0.300432 0.398157 0.473541 0.684364 0.656436 0.691365 0.824653 0.823694 0.876916 0.888709 0.934185 0.840696 0.885912 0.829765 0.864749 0.848692 0.791098 0.630236 0.532493 0.315736 0.311526 0.212035 0.0629125 -0.0213593 -0.0991414 -0.207912 
-0.309017 -0.223708 -0.171733 -0.0357643 0.0730124 0.246576 0.207456 0.398421 0.535878 0.475475 0.71605 0.738371 0.81832 0.839618 0.835269 0.886603 0.894432 0.790395 0.806 0.712005 0.715689 0.647453 0.351377 0.378517 0.27453 0.168169 0.0862441 -0.0635382 -0.120318 -0.213898 -0.309017 
-0.406737 -0.347789 -0.171278 -0.207148 -0.122348 0.0446147 0.28109 0.345839 0.402096 0.564629 0.625765 0.690782 0.818342 0.679611 0.826515 0.731779 0.838015 0.900213 0.823038 0.733672 0.757169 0.455155 0.318619 0.397555 0.21671 0.0909515 -0.0271967 -0.103645 -0.238543 -0.336856 -0.406737 
-0.5 -0.396737 -0.273591 -0.281454 -0.11845 -0.0766709 -0.0220434 0.389251 0.323608 0.487795 0.420916 0.7078 0.69302 0.766334 0.718067 0.812231 0.795768 0.732373 0.603224 0.570977 0.653222 0.539452 0.470235 0.211805 0.251474 -0.0659442 -0.180889 -0.239789 -0.334161 -0.443441 -0.5 
-0.587785 -0.497905 -0.483572 -0.260345 -0.215732 -0.0699408 0.0798617 0.22468 0.0672402 0.420245 0.346633 0.450607 0.697241 0.596861 0.734296 0.702269 0.706145 0.818227 0.634084 0.622498 0.508113 0.323975 0.303053 0.0454299 -0.0667122 -0.114624 -0.196881 -0.317921 -0.412289 -0.468676 -0.587785 
-0.669131 -0.53648 -0.540067 -0.449692 -0.268108 -0.226132 -0.0815614 0.0494705 0.0726166 0.187176 0.193717 0.48071 0.666887 0.566344 0.673468 0.685006 0.569051 0.676269 0.683741 0.619977 0.364633 0.192373 0.0620003 -0.048198 -0.155861 -0.171202 -0.0916482 -0.357548 -0.500161 -0.597422 -0.669131 
-0.743145 -0.679656 -0.617891 -0.480872 -0.498436 -0.380467 -0.26932 -0.139583 0.239647 0.21876 0.206321 -0.0118681 0.254091 0.606981 0.638092 0.72825 0.533075 0.598309 0.501215 0.27634 0.439619 -0.203671 -0.0174629 -0.31943 -0.18721 -0.392438 -0.451665 -0.589152 -0.586228 -0.66395 -0.743145 
-0.809017 -0.712087 -0.694788 -0.615722 -0.520547 -0.512522 -0.300763 -0.178273 -0.30391 0.25567 0.099534 0.221329 0.3633 0.292402 0.766212 0.549256 0.394454 0.25291 0.392032 0.301686 0.259091 0.0257282 -0.25298 -0.111329 -0.303746 -0.513614 -0.504354 -0.653087 -0.720416 -0.778551 -0.809017 
-0.866025 -0.827064 -0.724297 -0.776187 -0.628128 -0.429743 -0.33506 -0.630647 -0.30396 -0.276473 -0.107557 -0.150124 0.302043 0.104838 0.588471 0.419529 0.401035 0.130633 0.150978 -0.0480547 0.020732 -0.23 -0.119687 -0.457807 -0.323598 -0.608481 -0.661523 -0.588515 -0.812572 -0.826216 -0.866025 
-0.913545 -0.817999 -0.79062 -0.807294 -0.787971 -0.577137 -0.60806 -0.401493 -0.425015 -0.160097 -0.262876 -0.232473 -0.0128565 0.226381 0.398536 0.255499 -0.00406207 -0.018976 0.35262 0.0178788 -0.00616659 -0.525321 -0.30431 -0.396785 -0.457899 -0.674914 -0.63579 -0.840306 -0.766097 -0.886121 -0.913545 
-0.951057 -0.904139 -0.899997 -0.820047 -0.772056 -0.631578 -0.67642 -0.562036 -0.311516 -0.483396 -0.435848 -0.188461 0.128028 0.204818 0.0981793 -0.487791 0.585403 0.416304 -0.327314 -0.35624 -0.133974 -0.621441 -0.499576 -0.637285 -0.57549 -0.746298 -0.687154 -0.760994 -0.800027 -0.910294 -0.951057 
-0.978148 -0.903814 -0.895145 -0.884696 -0.846013 -0.750502 -0.624902 -0.775855 -0.699396 -0.474792 -0.455279 -0.204277 -0.139359 0.0236547 0.0752999 0.279619 -0.0974715 -0.228227 0.0368785 -0.374417 -0.481486 -0.605836 -0.800602 -0.542695 -0.698434 -0.831082 -0.835321 -0.865218 -0.903288 -0.932228 -0.978148 
-0.994522 -0.97202 -0.94993 -0.890588 -0.790916 -0.842868 -0.712137 -0.895632 -0.6629 -0.515439 -0.446599 -0.337076 -0.101218 -0.197916 -0.15441 -0.643583 0.38676 0.0134001 0.132552 -0.470368 -0.682024 -0.818525 -0.625699 -0.663398 -0.726445 -0.798243 -0.83422 -0.920315 -0.872139 -0.967195 -0.994522 
-1 -0.972348 -0.922575 -0.912878 -0.882872 -0.809602 -0.814242 -0.868256 -0.78731 -0.623767 -0.477419 -0.431315 -0.435628 -0.77185 -0.516708 0.142146 -0.5457 -0.398829 -0.667314 -0.466981 -0.448464 -0.662859 -0.760722 -0.761687 -0.916098 -0.896793 -0.840428 -0.895601 -0.924984 -0.970147 -1 
-0.994522 -0.943812 -0.931871 -0.833896 -0.85913 -0.890296 -0.857973 -0.763355 -0.782284 -0.679138 -0.569921 -0.646159 -0.434767 -0.46725 -0.353102 -0.467461 0.0796934 -0.440246 -0.459894 -0.52874 -0.546102 -0.655683 -0.799704 -0.76055 -0.889586 -0.869857 -0.895715 -0.932529 -0.964368 -0.974949 -0.994522 
