0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0.0193086 0.0274619 0.0316857 0.0331896 0.0306881 0.0297261 0.0323532 0.0305657 0.0362808 0.0242577 0.0183574 0.0253573 0.0126523 0.0167873 0.0292795 0.0239166 0.0255332 0.0305491 0.020268 0.0201347 0.0371874 0.0324863 0.0215831 0.0273274 0.0317303 0.0407296 0.0342909 0.0348306 0.0226989 0 
0 0.0278588 0.0395536 0.044885 0.0492179 0.04999 0.050869 0.0527009 0.0350189 0.0462315 0.045957 0.0267119 0.0409956 0.0322505 0.0334328 0.0222737 0.0437478 0.0268794 0.0393242 0.0272038 0.0129897 0.0140568 0.0458954 0.0482858 0.0548965 0.0482416 0.0482466 0.0488574 0.0387518 0.033161 0 
0 0.0340422 0.0431454 0.0489763 0.0579838 0.0604506 0.0660761 0.0589225 0.0535466 0.0731813 0.045824 0.0475578 0.0492464 0.0487139 0.04798 0.0319097 0.0304891 0.0548832 0.0505061 0.0638699 0.0444654 0.05727 0.0712816 0.062818 0.0581441 0.057685 0.060303 0.0486902 0.0411618 0.0380843 0 
0 0.0300697 0.0545527 0.0509786 0.06642 0.0686157 0.0634564 0.0736075 0.0727708 0.0695253 0.0672741 0.0616433 0.0435613 0.0616301 0.0471526 0.0677351 0.0524975 0.0219675 0.0433148 0.0583824 0.0402434 0.0737406 0.0731272 0.0693929 0.0721497 0.0678239 0.0646893 0.0550557 0.0463292 0.0304633 0 
0 0.032993 0.0474265 0.061108 0.0626567 0.0764265 0.0797121 0.0762328 0.0839035 0.0812352 0.0895025 0.0698939 0.0662452 0.0629141 0.0707107 0.0510631 0.0543815 0.0699987 0.0834238 0.100497 0.0641637 0.0709601 0.0723706 0.0851535 0.0737465 0.0749987 0.0661046 0.0590177 0.0478794 0.0286998 0 
0 0.0293744 0.0416854 0.0646669 0.0719307 0.0750934 0.0821332 0.0890089 0.0974669 0.0947423 0.0901106 0.105687 0.0757461 0.0868969 0.0676461 0.0869312 0.0824969 0.0561895 0.073946 0.0781078 0.102015 0.0878398 0.086737 0.0830384 0.0879233 0.0773615 0.0690149 0.0549836 0.047417 0.0365665 0 
0 0.0427361 0.0474644 0.0628351 0.072515 0.0787784 0.09074 0.110571 0.105264 0.115048 0.12828 0.1112 0.080571 0.1162 0.0904734 0.0851281 0.109203 0.0934808 0.0771828 0.104738 0.132719 0.106686 0.103309 0.0967258 0.088993 0.080624 0.0758657 0.0615317 0.0488131 0.0369639 0 
0 0.0298659 0.0453034 0.0614668 0.0645497 0.0853686 0.0912059 0.103295 0.103624 0.117324 0.129235 0.133949 0.139347 0.116275 0.086729 0.1016 0.12172 0.0988954 0.127411 0.132584 0.0945583 0.121068 0.127862 0.0997164 0.0905589 0.0795675 0.070947 0.0511567 0.0445267 0.0341746 0 
0 0.0338667 0.0441155 0.0526286 0.0784335 0.0704661 0.0929724 0.101699 0.115623 0.137077 0.132586 0.144749 0.120989 0.145757 0.0899663 0.167054 0.138015 0.137941 0.143374 0.131441 0.126534 0.132243 0.115196 0.131023 0.104269 0.0700276 0.0681902 0.044068 0.0398822 0.025359 0 
0 0.0194466 0.0473808 0.0440336 0.0688497 0.0833034 0.102024 0.0893811 0.12244 0.115341 0.144053 0.158312 0.171962 0.159866 0.12666 0.143221 0.156467 0.185246 0.180852 0.160974 0.164823 0.121252 0.12079 0.0962344 0.103366 0.0677639 0.0624018 0.0589274 0.0312889 0.0186459 0 
0 0.0387543 0.0436169 0.0453061 0.0516935 0.0827691 0.0812886 0.109847 0.122593 0.177788 0.152451 0.15726 0.163006 0.178258 0.177847 0.176874 0.173424 0.238082 0.153054 0.168791 0.143548 0.123101 0.123053 0.11903 0.0874814 0.0717101 0.0746863 0.0347345 0.0487275 0.0202706 0 
0 0.0190232 0.0185934 0.0374542 0.0537797 0.0821179 0.0776045 0.105482 0.131299 0.141332 0.174029 0.215811 0.199112 0.226862 0.184458 0.242955 0.211651 0.220241 0.162556 0.142814 0.163948 0.101594 0.149074 0.0882424 0.0892848 0.0737015 0.0643882 0.057293 0.0460878 0.0227317 0 
0 0.0309153 0.032855 0.028909 0.033713 0.06758 0.0950955 0.0584807 0.109947 0.123877 0.139458 0.220039 0.231361 0.210853 0.211852 0.190333 0.247044 0.174869 0.231199 0.182072 0.140031 0.101809 0.0700232 0.107187 0.0713933 0.0502844 0.0521787 0.0387835 0.0287022 0.0215165 0 
0 0.00751583 0.00758805 0.0328376 0.0513764 0.0503933 0.0651992 0.0284866 0.104798 0.140456 0.150987 0.162112 0.221439 0.29245 0.239959 0.16002 0.240998 0.253517 0.22646 0.157379 0.126265 0.0548036 0.102284 0.0942752 0.0777463 0.0576959 0.0487586 0.0130137 0.0368119 0.0071501 0 
0 0.00679877 0.0163293 0.0281909 0.0353796 0.0484259 0.0623328 0.0320249 0.089312 0.142962 0.16069 0.2066 0.26586 0.0765354 0.154781 0.280403 0.28642 0.169927 0.115037 0.203827 0.169917 0.131871 0.080589 0.0809224 0.0178142 0.0191322 0.0431612 0.0276806 0.0140256 0.00750549 0 
0 0.0146168 0.024572 0.0474882 0.0468695 0.0201715 0.0399063 0.0825208 0.0825336 0.115707 0.158545 0.134222 0.138518 0.197737 0.228931 0.336717 0.25346 0.227519 0.252382 0.219491 0.174803 0.0994309 0.0556625 0.0780421 0.0446608 0.0435541 0.0211341 0.012625 0.00771357 0.00479185 0 
0 0.0134819 0.0265531 0.0379865 0.037438 0.0567734 0.0993731 0.0190106 0.0622608 0.103527 0.105804 0.108935 0.184888 0.157971 0.231343 0.41099 0.0894361 0.177866 0.0453802 0.151297 0.123102 0.0546823 0.0758739 0.0683643 0.0251735 0.0461806 0.0187457 0.0137314 0.015164 0.00817658 0 
0 0.00843989 0.0156791 0.0353948 0.0231734 0.0320306 0.0256655 0.0222175 0.106614 0.0559657 0.152659 0.141939 0.0926775 0.0535369 0.15905 0.0767571 0.0794208 0.229254 0.11073 0.100663 0.121378 0.119668 0.105265 0.0487038 0.0576131 0.0516494 0.0192883 0.0305119 0.0142143 0.0129051 0 
0 0.0128864 0.0251536 0.0199254 0.0272761 0.0317158 0.05229 0.0712084 0.0481238 0.0424111 0.112702 0.129045 0.0546916 0.249605 0.266254 0.0566994 0.270177 0.0853629 0.144801 0.112296 0.133379 0.0649406 0.0637839 0.0689999 0.0396138 0.0327885 0.0459798 0.0311546 0.0191877 0.00752137 0 
0 0.0132224 0.0200962 0.021289 0.026799 0.0339177 0.044581 0.0485436 0.0288317 0.0879475 0.106052 0.0983286 0.143475 0.176126 0.153588 0.24832 0.0850945 0.141413 0.0343191 0.172793 0.11075 0.0504213 0.0498408 0.0410971 0.0339213 0.0297399 0.0297562 0.0250889 0.0165305 0.013254 0 
0 0.0118141 0.0196099 0.0295021 0.0269437 0.0378958 0.0357628 0.0349802 0.0274886 0.0492144 0.120033 0.0863348 0.0667164 0.0852434 0.064848 0.0803939 0.477348 0.112104 0.135676 0.0924553 0.111564 0.0458584 0.0604799 0.0857632 0.0368878 0.0374545 0.0256573 0.0252798 0.0208388 0.0152888 0 
