-0 0.104528 0.207912 0.309017 0.406737 0.5 0.587785 0.669131 0.743145 0.809017 0.866025 0.913545 0.951057 0.978148 0.994522 1 0.994522 0.978148 0.951057 0.913545 0.866025 0.809017 0.743145 0.669131 0.587785 0.5 0.406737 0.309017 0.207912 0.104528 -0 
-0.104528 -0.000611223 0.10123 0.200072 0.295002 0.38513 0.469601 0.547601 0.61837 0.681213 0.735502 0.780693 0.816327 0.842039 0.857563 0.862739 0.857514 0.841942 0.816186 0.780512 0.735287 0.680971 0.618111 0.547333 0.469336 0.384879 0.294776 0.199884 0.101093 -0.000685731 -0.104528 
-0.207912 -0.103692 -0.00247741 0.0950055 0.188029 0.275874 0.357838 0.433248 0.501466 0.561902 0.614017 0.657337 0.691459 0.716056 0.730892 0.735822 0.730797 0.715868 0.691184 0.656985 0.613599 0.561433 0.500963 0.432728 0.357324 0.275386 0.187592 0.0946416 -0.00274357 -0.103836 -0.207912 
-0.309017 -0.203791 -0.102487 -0.00564303 0.0861871 0.172443 0.25257 0.326022 0.392278 0.450842 0.501257 0.543109 0.576043 0.599766 0.614061 0.618794 0.613922 0.599492 0.575643 0.542597 0.500649 0.450159 0.391545 0.325267 0.251821 0.171734 0.0855501 -0.00617276 -0.102875 -0.204002 -0.309017 
-0.406737 -0.300003 -0.198079 -0.101328 -0.0101388 0.0750792 0.153907 0.225921 0.290706 0.347854 0.396979 0.437721 0.46976 0.492827 0.506716 0.511299 0.506535 0.492472 0.469243 0.437058 0.396192 0.346971 0.289758 0.224943 0.152938 0.0741609 -0.010963 -0.102013 -0.198581 -0.300275 -0.406737 
-0.5 -0.391445 -0.288549 -0.191509 -0.100559 -0.0159668 0.0619787 0.132969 0.196686 0.252803 0.300995 0.340945 0.372358 0.394973 0.408585 0.413064 0.408367 0.394543 0.371731 0.340141 0.300041 0.251731 0.195536 0.131783 0.0608036 -0.0170805 -0.101559 -0.19234 -0.289157 -0.391775 -0.5 
-0.587785 -0.477273 -0.373221 -0.275666 -0.184697 -0.100446 -0.02308 0.0472013 0.110171 0.165578 0.213149 0.252599 0.28364 0.306003 0.319468 0.323888 0.319214 0.305503 0.282909 0.251663 0.212039 0.164331 0.108832 0.0458204 -0.024448 -0.101742 -0.185861 -0.276634 -0.373929 -0.477658 -0.587785 
-0.669131 -0.556696 -0.451459 -0.35331 -0.262199 -0.178128 -0.101148 -0.0313549 0.0311133 0.0860735 0.133298 0.172518 0.203435 0.22575 0.239202 0.24361 0.238914 0.225184 0.202608 0.171458 0.132041 0.084662 0.0295978 -0.0329176 -0.102696 -0.179595 -0.263515 -0.354405 -0.45226 -0.557131 -0.669131 
-0.743145 -0.628979 -0.52268 -0.423997 -0.332748 -0.248814 -0.172132 -0.102697 -0.040561 0.0141596 0.0612741 0.100517 0.131557 0.154034 0.167614 0.172063 0.167295 0.153406 0.13064 0.0993421 0.0598806 0.012595 -0.0422408 -0.10443 -0.173848 -0.25044 -0.334207 -0.42521 -0.523568 -0.629462 -0.743145 
-0.809017 -0.693462 -0.586362 -0.487335 -0.396077 -0.31235 -0.235983 -0.16687 -0.104974 -0.0503497 -0.00315351 0.0363377 0.0677357 0.0905839 0.10444 0.108982 0.104092 0.0898991 0.0667362 0.0350564 -0.00467382 -0.0520566 -0.106807 -0.168759 -0.237855 -0.314124 -0.397669 -0.488659 -0.58733 -0.693989 -0.809017 
