0.045326 0.000000
0.135977 0.000000
0.226629 0.000000
0.317281 0.000000
0.407932 0.000000
0.498584 0.000000
0.589235 0.000000
0.679887 0.000000
0.770538 0.000000
0.861190 0.000000
0.951842 0.000000
1.042493 0.000000
1.133145 0.000000
1.223796 0.000000
1.314448 0.613027
1.405099 5.620072
1.495751 3.340067
1.586403 0.304762
1.677054 0.000000
1.767706 0.000000
1.858357 0.000000
1.949009 0.000000
2.039661 0.000000
2.130312 0.605201
2.220964 1.088435
2.311615 2.161220
2.402267 2.415094
2.492918 2.197980
2.583570 1.746589
2.674222 1.024482
2.764873 0.990893
2.855525 0.620811
2.946176 0.492308
3.036828 0.477612
3.127480 0.463768
3.218131 0.200313
3.308783 0.389650
3.399434 1.185185
3.490086 1.523810
3.580737 1.485232
3.671389 1.711934
3.762041 1.242303
3.852692 0.543791
3.943344 0.776501
4.033995 0.799001
4.124647 0.937729
4.215298 0.764636
4.305950 1.047953
4.396602 0.953036
4.487253 1.400673
4.577905 1.724972
4.668556 1.104639
4.759208 0.812698
4.849860 0.764278
4.940511 0.685015
5.031163 0.704705
5.121814 0.818092
5.212466 1.020290
5.303117 1.002849
5.393769 1.374416
5.484421 1.087236
5.575072 1.127371
5.665724 1.194667
5.756375 0.671916
5.847027 0.909561
5.937678 0.814249
6.028330 1.176274
6.118982 1.290535
6.209633 0.960260
6.300285 0.895284
6.390936 0.756501
6.481588 0.994561
6.572240 1.054406
6.662891 0.919123
6.753543 1.217002
6.844194 1.036056
6.934846 1.022513
7.025497 0.963441
7.116149 1.019108
7.206801 0.670860
7.297452 0.265010
7.388104 0.000000
7.478755 0.000000
7.569407 0.000000
7.660059 0.000000
7.750710 0.000000
7.841362 0.000000
7.932013 0.000000
8.022665 0.000000
8.113316 0.000000
8.203968 0.000000
8.294620 0.000000
8.385271 0.000000
8.475923 0.000000
8.566574 0.000000
8.657226 0.000000
8.747877 0.000000
8.838529 0.000000
8.929181 0.000000
9.019832 0.000000
