0.0441626 6.14336
0.132488 1.55431
0.220813 1.39275
0.309139 1.06817
0.397464 0
0.485789 0
0.574114 0
0.66244 0
0.750765 0
0.83909 0
0.927416 0
1.01574 0
1.10407 0
1.19239 0.257408
1.28072 0
1.36904 3.09413
1.45737 5.81754
1.54569 0
1.63402 0
1.72234 0
1.81067 0.171323
1.89899 0.16519
1.98732 0.158513
2.07564 0.149763
2.16397 0.293089
2.25229 0.137938
2.34062 3.59614
2.42895 7.0482
2.51727 0
2.6056 0.238772
2.69392 0.116207
2.78225 0.11313
2.87057 2.88611
2.9589 0.105382
3.04722 0.103979
3.13555 0.0494084
3.22387 0.0972988
3.3122 0.189777
3.40052 0.184282
3.48885 0.136275
3.57717 4.80548
3.6655 2.2597
3.75382 0.125865
3.84215 0.204899
3.93048 0.079178
4.0188 0.157036
4.10713 4.06005
4.19545 0.112546
4.28378 0.183146
4.3721 0.0718852
4.46043 3.91066
4.54875 1.95603
4.63708 0.135221
4.7254 0.133243
4.81373 1.73229
4.90205 0.128025
4.99038 0.0312221
5.0787 0.0928985
5.16703 1.60407
5.25535 0.179404
5.34368 0.146585
5.43201 4.76921
5.52033 0.142333
5.60866 0.16811
5.69698 0.0552796
5.78531 3.02432
5.87363 0.106543
5.96196 0.105587
6.05028 1.50864
6.13861 2.85221
6.22693 0.151401
6.31526 0.0744371
6.40358 0.0492765
6.49191 1.45323
6.58023 0.142871
6.66856 3.89875
6.75688 0.162481
6.84521 0.022803
6.93354 1.92742
7.02186 0.0895012
7.11019 0.577395
7.19851 0
7.28684 0
7.37516 0
7.46349 0
7.55181 0
7.64014 0
7.72846 0
7.81679 0
7.90511 0
7.99344 0
8.08176 0
8.17009 0
8.25841 0
8.34674 0
8.43507 0
8.52339 0
8.61172 0
8.70004 0
8.78837 0
