3.83835 29.9769 31.6234 27.2037 16.7248 25.1432 24.6087 23.9502 26.5812 18.9482 31.5132 19.8675 25.9994 27.6057 27.1694 22.0639 21.9695 20.9264 25.3088 25.0848 19.7269 13.2235 22.4214 21.3491 18.0336 20.4751 18.7731 19.05 22.3306 20.378 19.0076 22.7138 25.1259 12.6246 2.39592 5.54666 3.23373 1.25232 3.13915 2.41011 1.62742 4.6639 2.50145 2.62927 2.8775 2.05732 1.37793 2.55487 3.30996 1.42196 1.35935 0.000950009 0.933814 1.60417 0.728296 0.486085 4.50892 3.51772 1.99726 1.54401 2.37496 1.22897 3.31691 3.38666 1.57157 2.29684 1.1792 6.25935 5.67117 2.20418 3.22743 3.47986 6.25399 4.61592 2.74946 4.2725 3.79315 3.05683 2.66565 4.39104 5.36944 3.56525 5.30441 5.55019 3.78032 6.44498 4.59247 3.47907 3.1233 2.57515 3.84668 5.56832 5.28648 3.93427 2.38836 5.14704 3.92876 4.76806 4.45643 4.09903 2.51895 
0 0.0547872 0.0890201 0.0234834 0.150637 0 0.0788309 0.072802 0 0.0860594 0 0.214209 0.0788309 0 0.0323682 0 0.0904331 0.0894887 0 0.0751315 0.0751315 0 0.215523 0 0.0628507 0.111953 0.0826446 0.0592755 0 0.147173 0 0 0 0.00468527 0.00765245 0.00576361 0.0031745 0.0157277 0.0127788 0.00819676 0.0250626 0.0120393 0.0217083 0.00289578 0.0179105 0.00602894 0.00538118 0.0100907 0.00621554 0.00981797 0 0.0101868 0.000714983 0.00180933 0.00636478 0.00625227 0.00238862 0.0178928 0.0188084 0.00623576 0.00274969 0.0021385 0.00916229 0.00852114 0.00560417 0.0124624 0.0101448 0.0822969 0.114491 0.0383202 0.0452289 0.147562 0.362211 0.115842 0.162089 0.0626 0.0381367 0.211885 0.106476 0.109101 0.13238 0.118405 0.0614704 0.0165961 0.204114 0.0601751 0.0929758 0.0849719 0 0.189238 0.116189 0.0873168 0.0645066 0.0976304 0.0680781 0.171943 0.178459 0.0895743 0.11675 0.0944479 0.0156591 
0.0672342 0 0 0.0732453 0.220578 0.0583015 0.0751315 0 0.0904331 0.0564474 0.0720417 0.145263 0 0.130886 0.0751315 0.244925 0 0.075589 0 0 0.0826446 0.139729 0.0813533 0 0 0.0238633 0 0 0 0 0.131787 0 0.072802 0.0826446 0.0206547 0.0353912 0.00454 0.00470993 0.0370809 0.00618398 0.0191159 0.00373242 0.0387285 0.0112074 0.0235588 0.0118756 0.0259728 0.0197518 0.0138932 0.0192748 0.028264 0.0131611 0.0146571 0.00377492 0.00137477 0.00301407 0.00730177 0.0038222 0.00849687 0.00450763 0.00566642 0.00346511 0.00741922 0.0077548 0.0103219 0.0181435 0.00561885 0.139921 0.062868 0.0724222 0.173327 0.0201688 0.0949454 0.243825 0.135882 0.139391 0.122993 0.157589 0.0269397 0.152859 0.107061 0.0523333 0.113865 0.043993 0.0362599 0.082388 0.00910204 0.108029 0.0837046 0.152139 0.0445734 0.165698 0.0433964 0.147426 0.0760479 0.095213 0.150067 0.0222742 0.0771914 0.0859881 0 
0 0 0.072802 0 0.0712893 0.072802 0 0 0 0.0683013 0.070916 0 0 0 0 0 0.0614437 0.0679437 0.148574 0.155214 0.0809274 0.0763868 0.0763868 0.0691357 0 0 0 0.0826446 0.13412 0.157343 0.067588 0.131894 0 0 0.0131695 0.0219758 0.0223943 0 0.0168414 0.032559 0.014461 0.0110668 0.0210508 0.0243022 0.0257333 0.0271644 0.0228771 0.0154221 0.0189497 0.00490898 0.00755761 0.00704357 0.0101206 0.00375096 0.00606679 0.00306528 0.00197424 0.0119323 0.0132404 0.0120585 0.00558545 0.00203747 0.0090297 0.0102033 0.0141072 0.0026278 0.0144605 0.0600682 0.163809 0.0342898 0.079208 0.0793051 0.0844351 0.0515506 0.0544524 0.140832 0.0797317 0.0937395 0.168195 0.072731 0.141516 0.129119 0.112211 0.067306 0.187621 0.099889 0.070413 0.148195 0.0346853 0.110361 0.140274 0.106915 0.038151 0.118117 0.0349329 0.188636 0.131894 0.0919519 0.0836155 0.245889 0.0204721 
0.0739576 0.0880904 0.0751315 0.125237 0 0.157906 0 0.0739576 0 0 0.0763868 0.0792458 0.0813533 0.153962 0 0 0 0 0 0.153757 0 0 0.224691 0.0809274 0 0.0743468 0.233856 0 0 0 0.0601669 0 0.225571 0 0.00772161 0.0189667 0.0178729 0.0109845 0.00546482 0.00821688 0.00740068 0.0153205 0.0214141 0.00488352 0.00889513 0.0276824 0.0229008 0.0330574 0.00236261 0.0187468 0.0151293 0.0101644 0.00732339 0.0172865 0.0139968 0.0103079 0.00772137 0.00997379 0.0201676 0.0198726 0.0103841 0.010942 0.0142278 0.0141734 0.014198 0.0195922 0.00441256 0.0262521 0.293716 0.0391979 0.132893 0.0541468 0.122488 0.0938187 0.136534 0.144739 0.0497855 0.231365 0.298173 0.117108 0.13525 0.0778544 0.10577 0.0755222 0.0290049 0.0771705 0.174854 0.0775355 0.121781 0.149221 0.160379 0.0868854 0.071711 0 0.095299 0.237517 0.285981 0.114119 0.179519 0.0849028 0.0267866 
0.0813533 0 0 0.136239 0 0.23485 0 0.128102 0.225467 0.141701 0.173956 0.0147419 0.146011 0.0817815 0.0598519 0.229896 0.0724208 0 0.0747381 0.0683013 0.0654924 0.0751315 0.0805037 0 0.203753 0 0.0602164 0.0701754 0 0.0817815 0 0.0458318 0.0668821 0 0.0256006 0.0159064 0.0208079 0.0155586 0.00953852 0.0193016 0.00690425 0.0241828 0.00325909 0.0058943 0.00652782 0.0212097 0.0120083 0.0205739 0.0341138 0.0143357 0.0250177 0.0154236 0.00352011 0.0131513 0.00604624 0.0135076 0.00639802 0.0175781 0.0214477 0.0186496 0.00905011 0.00473547 0.00629597 0.0237424 0.0201029 0.022057 0.0221682 0.00191371 0.105944 0.0801417 0.173098 0.202543 0.371683 0.240379 0.0977683 0.0696068 0.120805 0.0616646 0.0748716 0.10192 0.233263 0.108702 0.269656 0.0506447 0.0694798 0.150485 0 0.0887528 0.164203 0.258818 0.381746 0.134911 0.216313 0.0463467 0.22515 0.266345 0.175743 0.0981991 0.129769 0.192159 0.056302 
0.232903 0.139407 0.0885541 0.0800822 0.143025 0 0 0.143221 0.0571626 0.0658371 0 0 0.086714 0.0559038 0.0687173 0.0747381 0.0813533 0.0735704 0.0871704 0 0 0.162727 0.0813533 0 0.0751315 0.149177 0.0416902 0.0579962 0.0743468 0 0 0.0565402 0.0644691 0 0.0105713 0.00443809 0.00873239 0.0169293 0.016152 0.02023 0.00987636 0.0309823 0.00648898 0.0272268 0.0158122 0.0191592 0.0152358 0.0287104 0.00340336 0.0303307 0.0271184 0.0103786 0.0196765 0.0196246 0.0101938 0.0149098 0.0206903 0.0180438 0.0178649 0.00628605 0.0193047 0.0103265 0.0248035 0.0208389 0.0264963 0.0160932 0.0170794 0.191483 0.0757046 0.0220514 0.0872555 0.0706107 0.223647 0.345043 0.280854 0.126378 0.135854 0.0566906 0.101868 0.260314 0.115933 0.210028 0.294528 0.1001 0.232651 0.141666 0.152237 0.127997 0.168156 0.124512 0.127864 0.258146 0.0395442 0.154713 0.0936655 0.201496 0.143807 0.134967 0.079756 0.199997 0.0446546 
0 0 0.0822119 0.0648617 0.0358058 0.0751315 0 0.0826446 0.141138 0.0751315 0.0831479 0 0.067588 0.141135 0.0822119 0.144377 0.067588 0.0620921 0.0658371 0 0 0.0817815 0 0 0 0.0759868 0.127028 0.0279334 0.0751315 0 0 0.133425 0.0826446 0.140343 0.0212584 0.0368225 0.00878221 0.0205706 0.0135612 0.0214505 0.00828872 0.0285521 0.00316928 0.0168225 0.0149781 0.0233057 0.0100819 0.0203769 0.00878937 0.019233 0.0171122 0.0153366 0.030607 0.0092711 0.015999 0.00516769 0.00946748 0.00581994 0.0145903 0.0103559 0.0216818 0.020096 0.0248149 0.0222975 0.0140757 0.0212774 0.0246626 0.193319 0.191705 0.178918 0.0716789 0.0431038 0.0890696 0 0.130191 0.0783085 0.109673 0.102597 0.197851 0.0996816 0.283932 0.101587 0.0119623 0.0336099 0.225652 0.110939 0.0667672 0.253631 0.159093 0.30569 0.0685019 0.129168 0.216699 0.26985 0.238351 0.124203 0.179815 0.216537 0.158282 0.0944693 0.0531881 
0 0 0.0468114 0 0.0780077 0.0712893 0.162761 0.061122 0 0.150588 0.141366 0.146266 0.0552745 0 0.14676 0 0.227755 0 0 0.0817815 0.0800822 0.016216 0.197612 0.13071 0.0731852 0 0.0743468 0 0.0536047 0 0.0267966 0.21384 0 0.294676 0.0243373 0.0231295 0.0183909 0.0473147 0.0349898 0.0278421 0.00492434 0.00618322 0.03528 0.0187576 0.0334732 0.0262025 0.00715008 0.0134424 0.0216334 0.00857734 0.0233624 0.0106518 0.0282274 0.0252092 0.00623176 0.0146569 0.00927965 0.0151031 0.0185631 0.0237131 0.0292823 0.032418 0.0148003 0.0231343 0.00887516 0.0162757 0.0105322 0.120301 0.16597 0.209448 0.0888694 0.126062 0.168387 0.128066 0.314238 0.126958 0.0815457 0.211148 0.0603422 0.0588694 0.0820252 0.0622951 0.131241 0.0461492 0.17443 0.00863334 0.189569 0.186769 0.282412 0.238804 0.0828608 0.412397 0.162063 0.166701 0.18016 0.1808 0.193404 0.125007 0.0790103 0.0428021 0.130414 
0.0831479 0 0.189322 0.0899597 0.136707 0.153335 0.154911 0.0817815 0 0 0 0 0.23831 0.181008 0 0 0 0 0.0683013 0.141837 0.0712893 0.0784182 0 0 0.143128 0.0817815 0 0.143596 0 0.0805037 0.0784182 0 0.0805037 0.00848175 0.0161398 0.0205597 0.0389004 0.0466372 0.0193173 0.0391534 0.0255679 0.0212459 0.029355 0.00662566 0.0586205 0.0347508 0.0113515 0.0121048 0.039996 0.0451122 0.0223041 0.0127144 0.0231532 0.0154272 0.0316904 0.0195803 0.0102323 0.0111189 0.0193777 0.0184569 0.0245616 0.0498375 0.0135931 0.0125737 0.0225937 0.0153898 0.00757943 0.0796685 0.124156 0.0426143 0.136628 0.107328 0.218705 0.273946 0.200284 0.14748 0.0483135 0.222471 0.200884 0.164928 0.120147 0.336701 0.138493 0.120821 0.148126 0.0918386 0.220193 0.047518 0.205008 0.375247 0.206385 0.101948 0.235058 0.188478 0.223564 0.150591 0.215424 0.122388 0.160383 0.23957 0.0126174 
